orig	new	new_ID	orig_ID
https://dglinker.rosalind.kcl.ac.uk	https://dglinker.rosalind.kcl.ac.uk	https...dglinker.rosalind.kcl.ac.uk	https...dglinker.rosalind.kcl.ac.uk
http://dmar.riken.jp/matsolca/	http://dmar.riken.jp/matsolca/	http...dmar.riken.jp.matsolca	http...dmar.riken.jp.matsolca
https://join.fz-juelich.de	https://join.fz-juelich.de	https...join.fz-juelich.de	https...join.fz-juelich.de
https://www.jianglab.tech/cmm-grouping/	https://www.jianglab.tech/cmm-grouping/	https...www.jianglab.tech.cmm-grouping	https...www.jianglab.tech.cmm-grouping
www.HearingTracker.com	http://www.HearingTracker.com	http...www.HearingTracker.com	www.HearingTracker.com
http://www.iramuteq.org/	http://www.iramuteq.org/	http...www.iramuteq.org	http...www.iramuteq.org
https://www.myvivainc.com/	https://www.myvivainc.com/	https...www.myvivainc.com	https...www.myvivainc.com
www.psynary.com	http://www.psynary.com	http...www.psynary.com	www.psynary.com
http://csbg.cnb.csic.es/iFragMent	http://csbg.cnb.csic.es/iFragMent	http...csbg.cnb.csic.es.iFragMent	http...csbg.cnb.csic.es.iFragMent
http://hecnet.cbrlab.org/	http://hecnet.cbrlab.org/	http...hecnet.cbrlab.org	http...hecnet.cbrlab.org
http://server.malab.cn/PSSP-MVIRT	http://server.malab.cn/PSSP-MVIRT	http...server.malab.cn.PSSP-MVIRT	http...server.malab.cn.PSSP-MVIRT
https://dataverse.nl/dataverse/rt-me-fmri	https://dataverse.nl/dataverse/rt-me-fmri	https...dataverse.nl.dataverse.rt-me-fmri	https...dataverse.nl.dataverse.rt-me-fmri
https://rt-me-fmri.herokuapp.com/	https://rt-me-fmri.herokuapp.com/	https...rt-me-fmri.herokuapp.com	https...rt-me-fmri.herokuapp.com
https://sc1.engr.uconn.edu	https://sc1.engr.uconn.edu	https...sc1.engr.uconn.edu	https...sc1.engr.uconn.edu
https://cris.nih.go.kr/cris/	https://cris.nih.go.kr/cris/	https...cris.nih.go.kr.cris	https...cris.nih.go.kr.cris
https://ziruinptb.shinyapps.io/shiny/	https://ziruinptb.shinyapps.io/shiny/	https...ziruinptb.shinyapps.io.shiny	https...ziruinptb.shinyapps.io.shiny
https://cbbio.online/LigTMap	https://cbbio.online/LigTMap	https...cbbio.online.LigTMap	https...cbbio.online.LigTMap
https://rnacentral.org/r2dt	https://rnacentral.org/r2dt	https...rnacentral.org.r2dt	https...rnacentral.org.r2dt
https://pinir.ncl.res.in	https://pinir.ncl.res.in	https...pinir.ncl.res.in	https...pinir.ncl.res.in
http://gmql.eu/virusviz/	http://gmql.eu/virusviz/	http...gmql.eu.virusviz	http...gmql.eu.virusviz
www.multipletesting.com	http://www.multipletesting.com	http...www.multipletesting.com	www.multipletesting.com
https://eskip-finder.org	https://eskip-finder.org	https...eskip-finder.org	https...eskip-finder.org
www.TGA.gov	http://www.TGA.gov	http...www.TGA.gov	www.TGA.gov
www.psychenet.de	http://www.psychenet.de	http...www.psychenet.de	www.psychenet.de
www.tholomeus.net	http://www.tholomeus.net	http...www.tholomeus.net	www.tholomeus.net
https://gitlab.in2p3.fr/mnhn-tools/mnhn-tree-tools	https://gitlab.in2p3.fr/mnhn-tools/mnhn-tree-tools	https...gitlab.in2p3.fr.mnhn-tools.mnhn-tree-tools	https...gitlab.in2p3.fr.mnhn-tools.mnhn-tree-tools
http://treetools.haschka.net	http://treetools.haschka.net	http...treetools.haschka.net	http...treetools.haschka.net
http://devomics.cn/	http://devomics.cn/	http...devomics.cn	http...devomics.cn
https://bertmhc.privacy.nlehd.de/	https://bertmhc.privacy.nlehd.de/	https...bertmhc.privacy.nlehd.de	https...bertmhc.privacy.nlehd.de
http://14.139.62.220/covidprognosis/	http://14.139.62.220/covidprognosis/	http...14.139.62.220.covidprognosis	http...14.139.62.220.covidprognosis
http://service.tartaglialab.com/page/catrapid_omics2_group	http://service.tartaglialab.com/page/catrapid_omics2_group	http...service.tartaglialab.com.page.catrapid_omics2_group	http...service.tartaglialab.com.page.catrapid_omics2_group
http://rna.physics.missouri.edu/vfold3D2	http://rna.physics.missouri.edu/vfold3D2	http...rna.physics.missouri.edu.vfold3D2	http...rna.physics.missouri.edu.vfold3D2
https://gpcrm.biomodellab.eu/	https://gpcrm.biomodellab.eu/	https...gpcrm.biomodellab.eu	https...gpcrm.biomodellab.eu
http://bike-bee.snu.ac.kr	http://bike-bee.snu.ac.kr	http...bike-bee.snu.ac.kr	http...bike-bee.snu.ac.kr
https://lccl.shinyapps.io/FDCE/	https://lccl.shinyapps.io/FDCE/	https...lccl.shinyapps.io.FDCE	https...lccl.shinyapps.io.FDCE
https://www.cbrc.kaust.edu.sa/aamg/kmap.start	https://www.cbrc.kaust.edu.sa/aamg/kmap.start	https...www.cbrc.kaust.edu.sa.aamg.kmap.start	https...www.cbrc.kaust.edu.sa.aamg.kmap.start
http://www.vxcommunity.com	http://www.vxcommunity.com	http...www.vxcommunity.com	http...www.vxcommunity.com
www.survivorshine.org	http://www.survivorshine.org	http...www.survivorshine.org	www.survivorshine.org
https://drugcomb.org/	https://drugcomb.org/	https...drugcomb.org	https...drugcomb.org
https://gpcrsignal.biomodellab.eu/	https://gpcrsignal.biomodellab.eu/	https...gpcrsignal.biomodellab.eu	https...gpcrsignal.biomodellab.eu
https://pegit.giehmlab.dk	https://pegit.giehmlab.dk	https...pegit.giehmlab.dk	https...pegit.giehmlab.dk
http://cosbi7.ee.ncku.edu.tw/RPiso/	http://cosbi7.ee.ncku.edu.tw/RPiso/	http...cosbi7.ee.ncku.edu.tw.RPiso	http...cosbi7.ee.ncku.edu.tw.RPiso
http://compbio-zhanglab.org/GLEANER	http://compbio-zhanglab.org/GLEANER	http...compbio-zhanglab.org.GLEANER	http...compbio-zhanglab.org.GLEANER
https://huygens.science.uva.nl/BA-plotteR	https://huygens.science.uva.nl/BA-plotteR	https...huygens.science.uva.nl.BA-plotteR	https...huygens.science.uva.nl.BA-plotteR
https://bio2byte.be/b2btools/	https://bio2byte.be/b2btools/	https...bio2byte.be.b2btools	https...bio2byte.be.b2btools
https://filterNHP.dpz.eu	https://filterNHP.dpz.eu	https...filterNHP.dpz.eu	https...filterNHP.dpz.eu
http://deepome.renlab.org	http://deepome.renlab.org	http...deepome.renlab.org	http...deepome.renlab.org
https://portals.broadinstitute.org/ccle	https://portals.broadinstitute.org/ccle	https...portals.broadinstitute.org.ccle	https...portals.broadinstitute.org.ccle
www.xjtlu.edu.cn/biologicalsciences/EDLm6APred	http://www.xjtlu.edu.cn/biologicalsciences/EDLm6APred	http...www.xjtlu.edu.cn.biologicalsciences.EDLm6APred	www.xjtlu.edu.cn.biologicalsciences.EDLm6APred
https://www.covid19questions.org	https://www.covid19questions.org	https...www.covid19questions.org	https...www.covid19questions.org
http://bioinfo.org/ncfans	http://bioinfo.org/ncfans	http...bioinfo.org.ncfans	http...bioinfo.org.ncfans
http://ncfans.gene.ac	http://ncfans.gene.ac	http...ncfans.gene.ac	http...ncfans.gene.ac
http://biosig.unimelb.edu.au/mtr3d/	http://biosig.unimelb.edu.au/mtr3d/	http...biosig.unimelb.edu.au.mtr3d	http...biosig.unimelb.edu.au.mtr3d
http://gepia2021.cancer-pku.cn/	http://gepia2021.cancer-pku.cn/	http...gepia2021.cancer-pku.cn	http...gepia2021.cancer-pku.cn
http://tssfinder.github.io	http://tssfinder.github.io	http...tssfinder.github.io	http...tssfinder.github.io
http://sucest-fun.org/wsapp/tssfinder/	http://sucest-fun.org/wsapp/tssfinder/	http...sucest-fun.org.wsapp.tssfinder	http...sucest-fun.org.wsapp.tssfinder
https://rth.dk/resources/crispr/	https://rth.dk/resources/crispr/	https...rth.dk.resources.crispr	https...rth.dk.resources.crispr
http://chenglab.cmu.edu.tw/lipidsig	http://chenglab.cmu.edu.tw/lipidsig	http...chenglab.cmu.edu.tw.lipidsig	http...chenglab.cmu.edu.tw.lipidsig
http://galaxy.seoklab.org/heteromer	http://galaxy.seoklab.org/heteromer	http...galaxy.seoklab.org.heteromer	http...galaxy.seoklab.org.heteromer
http://mergeomics.research.idre.ucla.edu	http://mergeomics.research.idre.ucla.edu	http...mergeomics.research.idre.ucla.edu	http...mergeomics.research.idre.ucla.edu
https://iupred3.elte.hu	https://iupred3.elte.hu	https...iupred3.elte.hu	https...iupred3.elte.hu
https://snpxplorer.net	https://snpxplorer.net	https...snpxplorer.net	https...snpxplorer.net
https://bioinfo.uth.edu/deepfun/	https://bioinfo.uth.edu/deepfun/	https...bioinfo.uth.edu.deepfun	https...bioinfo.uth.edu.deepfun
http://www.bmeonline.cn/BENviewer	http://www.bmeonline.cn/BENviewer	http...www.bmeonline.cn.BENviewer	http...www.bmeonline.cn.BENviewer
http://benviewer.bmeonline.cn	http://benviewer.bmeonline.cn	http...benviewer.bmeonline.cn	http...benviewer.bmeonline.cn
http://bigoprogram.eu	http://bigoprogram.eu	http...bigoprogram.eu	http...bigoprogram.eu
http://bigo.med.auth.gr:3838/	http://bigo.med.auth.gr:3838/	http...bigo.med.auth.gr.3838	http...bigo.med.auth.gr.3838
https://www.omicstudio.cn/index	https://www.omicstudio.cn/index	https...www.omicstudio.cn.index	https...www.omicstudio.cn.index
https://preview.zbmed.de	https://preview.zbmed.de	https...preview.zbmed.de	https...preview.zbmed.de
https://mainapp.shinyapps.io/CVHAA	https://mainapp.shinyapps.io/CVHAA	https...mainapp.shinyapps.io.CVHAA	https...mainapp.shinyapps.io.CVHAA
https://beta.deepfri.flatironinstitute.org/	https://beta.deepfri.flatironinstitute.org/	https...beta.deepfri.flatironinstitute.org	https...beta.deepfri.flatironinstitute.org
https://diane.bpmp.inrae.fr	https://diane.bpmp.inrae.fr	https...diane.bpmp.inrae.fr	https...diane.bpmp.inrae.fr
https://www.ccb.uni-saarland.de/aviator	https://www.ccb.uni-saarland.de/aviator	https...www.ccb.uni-saarland.de.aviator	https...www.ccb.uni-saarland.de.aviator
http://issubmission.sjtu.edu.cn/ng2/	http://issubmission.sjtu.edu.cn/ng2/	http...issubmission.sjtu.edu.cn.ng2	http...issubmission.sjtu.edu.cn.ng2
http://estimage.iac.rm.cnr.it	http://estimage.iac.rm.cnr.it	http...estimage.iac.rm.cnr.it	http...estimage.iac.rm.cnr.it
www.prolint.ca	http://www.prolint.ca	http...www.prolint.ca	www.prolint.ca
http://brio.bio.uniroma2.it	http://brio.bio.uniroma2.it	http...brio.bio.uniroma2.it	http...brio.bio.uniroma2.it
http://nsclbio.jbnu.ac.kr/tools/ZayyuNet	http://nsclbio.jbnu.ac.kr/tools/ZayyuNet	http...nsclbio.jbnu.ac.kr.tools.ZayyuNet	http...nsclbio.jbnu.ac.kr.tools.ZayyuNet
http://g2pdeep.org	http://g2pdeep.org	http...g2pdeep.org	http...g2pdeep.org
http://cpa.tinnguyen-lab.com	http://cpa.tinnguyen-lab.com	http...cpa.tinnguyen-lab.com	http...cpa.tinnguyen-lab.com
http://plantdeepsea.ncpgr.cn/	http://plantdeepsea.ncpgr.cn/	http...plantdeepsea.ncpgr.cn	http...plantdeepsea.ncpgr.cn
https://graphery.reedcompbio.org/	https://graphery.reedcompbio.org/	https...graphery.reedcompbio.org	https...graphery.reedcompbio.org
https://preselector.uni-jena.de/	https://preselector.uni-jena.de/	https...preselector.uni-jena.de	https...preselector.uni-jena.de
https://mlv.molbiol.ox.ac.uk	https://mlv.molbiol.ox.ac.uk	https...mlv.molbiol.ox.ac.uk	https...mlv.molbiol.ox.ac.uk
https://phencards.org	https://phencards.org	https...phencards.org	https...phencards.org
http://microbiomics.ibt.unam.mx/tools/aar/index.php	http://microbiomics.ibt.unam.mx/tools/aar/index.php	http...microbiomics.ibt.unam.mx.tools.aar.index.php	http...microbiomics.ibt.unam.mx.tools.aar.index.php
http://biocomp.cnb.csic.es/NeoantigensApp/	http://biocomp.cnb.csic.es/NeoantigensApp/	http...biocomp.cnb.csic.es.NeoantigensApp	http...biocomp.cnb.csic.es.NeoantigensApp
http://medcode.link/omicsviz	http://medcode.link/omicsviz	http...medcode.link.omicsviz	http...medcode.link.omicsviz
https://membranome.org/fmap	https://membranome.org/fmap	https...membranome.org.fmap	https...membranome.org.fmap
http://durrantlab.com/deepfrag	http://durrantlab.com/deepfrag	http...durrantlab.com.deepfrag	http...durrantlab.com.deepfrag
http://git.durrantlab.com/jdurrant/deepfrag-app	http://git.durrantlab.com/jdurrant/deepfrag-app	http...git.durrantlab.com.jdurrant.deepfrag-app	http...git.durrantlab.com.jdurrant.deepfrag-app
https://voineagulab.github.io/NeuroCirc/	https://voineagulab.github.io/NeuroCirc/	https...voineagulab.github.io.NeuroCirc	https...voineagulab.github.io.NeuroCirc
https://imap.metaboprofile.cloud/	https://imap.metaboprofile.cloud/	https...imap.metaboprofile.cloud	https...imap.metaboprofile.cloud
https://miscan.eu-topia.org	https://miscan.eu-topia.org	https...miscan.eu-topia.org	https...miscan.eu-topia.org
http://biomine.cs.vcu.edu/servers/QUARTERplus/	http://biomine.cs.vcu.edu/servers/QUARTERplus/	http...biomine.cs.vcu.edu.servers.QUARTERplus	http...biomine.cs.vcu.edu.servers.QUARTERplus
http://159.226.67.237/sun/addictgedb/	http://159.226.67.237/sun/addictgedb/	http...159.226.67.237.sun.addictgedb	http...159.226.67.237.sun.addictgedb
http://www.lcqb.upmc.fr/myclade	http://www.lcqb.upmc.fr/myclade	http...www.lcqb.upmc.fr.myclade	http...www.lcqb.upmc.fr.myclade
https://www.lbgi.fr/AnnotSV/	https://www.lbgi.fr/AnnotSV/	https...www.lbgi.fr.AnnotSV	https...www.lbgi.fr.AnnotSV
https://uhrigprotools.biology.ualberta.ca/domainviz	https://uhrigprotools.biology.ualberta.ca/domainviz	https...uhrigprotools.biology.ualberta.ca.domainviz	https...uhrigprotools.biology.ualberta.ca.domainviz
https://sparks-lab.org/server/rnacmap/	https://sparks-lab.org/server/rnacmap/	https...sparks-lab.org.server.rnacmap	https...sparks-lab.org.server.rnacmap
http://tubic.tju.edu.cn/Ori-Finder3	http://tubic.tju.edu.cn/Ori-Finder3	http...tubic.tju.edu.cn.Ori-Finder3	http...tubic.tju.edu.cn.Ori-Finder3
https://ccrebm-bell.shinyapps.io/sdmeta/	https://ccrebm-bell.shinyapps.io/sdmeta/	https...ccrebm-bell.shinyapps.io.sdmeta	https...ccrebm-bell.shinyapps.io.sdmeta
https://deepgo.cbrc.kaust.edu.sa/	https://deepgo.cbrc.kaust.edu.sa/	https...deepgo.cbrc.kaust.edu.sa	https...deepgo.cbrc.kaust.edu.sa
https://www.metaboanalyst.ca	https://www.metaboanalyst.ca	https...www.metaboanalyst.ca	https...www.metaboanalyst.ca
https://proteintools.uni-bayreuth.de	https://proteintools.uni-bayreuth.de	https...proteintools.uni-bayreuth.de	https...proteintools.uni-bayreuth.de
https://bioinfo.uochb.cas.cz/INTAA/	https://bioinfo.uochb.cas.cz/INTAA/	https...bioinfo.uochb.cas.cz.INTAA	https...bioinfo.uochb.cas.cz.INTAA
https://gutsmash.bioinformatics.nl/	https://gutsmash.bioinformatics.nl/	https...gutsmash.bioinformatics.nl	https...gutsmash.bioinformatics.nl
http://cnvxplorer.com	http://cnvxplorer.com	http...cnvxplorer.com	http...cnvxplorer.com
https://www.omicsanalyst.ca	https://www.omicsanalyst.ca	https...www.omicsanalyst.ca	https...www.omicsanalyst.ca
https://tau.cmmt.ubc.ca/eVITTA/	https://tau.cmmt.ubc.ca/eVITTA/	https...tau.cmmt.ubc.ca.eVITTA	https...tau.cmmt.ubc.ca.eVITTA
http://plannotate.barricklab.org/	http://plannotate.barricklab.org/	http...plannotate.barricklab.org	http...plannotate.barricklab.org
https://all-tool-kit.github.io/Web-Tool.html	https://all-tool-kit.github.io/Web-Tool.html	https...all-tool-kit.github.io.Web-Tool.html	https...all-tool-kit.github.io.Web-Tool.html
http://lmdm.biof.ufrj.br/protchoir	http://lmdm.biof.ufrj.br/protchoir	http...lmdm.biof.ufrj.br.protchoir	http...lmdm.biof.ufrj.br.protchoir
http://sistematx.ufpb.br	http://sistematx.ufpb.br	http...sistematx.ufpb.br	http...sistematx.ufpb.br
http://cadd.zju.edu.cn/vdgb	http://cadd.zju.edu.cn/vdgb	http...cadd.zju.edu.cn.vdgb	http...cadd.zju.edu.cn.vdgb
www.methodspopgen.com	http://www.methodspopgen.com	http...www.methodspopgen.com	www.methodspopgen.com
https://www.reading.ac.uk/bioinf/ReFOLD/	https://www.reading.ac.uk/bioinf/ReFOLD/	https...www.reading.ac.uk.bioinf.ReFOLD	https...www.reading.ac.uk.bioinf.ReFOLD
http://www.violinet.org/vaxign2	http://www.violinet.org/vaxign2	http...www.violinet.org.vaxign2	http...www.violinet.org.vaxign2
http://cadd.zju.edu.cn/deepchargepredictor/	http://cadd.zju.edu.cn/deepchargepredictor/	http...cadd.zju.edu.cn.deepchargepredictor	http...cadd.zju.edu.cn.deepchargepredictor
https://maldityper.pasteur.fr	https://maldityper.pasteur.fr	https...maldityper.pasteur.fr	https...maldityper.pasteur.fr
http://nhKcr.erc.monash.edu/	http://nhKcr.erc.monash.edu/	http...nhKcr.erc.monash.edu	http...nhKcr.erc.monash.edu
http://cpag.oit.duke.edu	http://cpag.oit.duke.edu	http...cpag.oit.duke.edu	http...cpag.oit.duke.edu
https://lilizhang.shinyapps.io/DynNomapp/	https://lilizhang.shinyapps.io/DynNomapp/	https...lilizhang.shinyapps.io.DynNomapp	https...lilizhang.shinyapps.io.DynNomapp
http://bioinfo.ahu.edu.cn/inpPDH	http://bioinfo.ahu.edu.cn/inpPDH	http...bioinfo.ahu.edu.cn.inpPDH	http...bioinfo.ahu.edu.cn.inpPDH
http://rokproject.jp/kenshin/	http://rokproject.jp/kenshin/	http...rokproject.jp.kenshin	http...rokproject.jp.kenshin
www.transplantcentersearch.org	http://www.transplantcentersearch.org	http...www.transplantcentersearch.org	www.transplantcentersearch.org
https://isupweb.org/isup/blog/slideshow/cribriform-slide-deck/	https://isupweb.org/isup/blog/slideshow/cribriform-slide-deck/	https...isupweb.org.isup.blog.slideshow.cribriform-slide-deck	https...isupweb.org.isup.blog.slideshow.cribriform-slide-deck
http://watson.cse.eng.auburn.edu/DeepRefiner/	http://watson.cse.eng.auburn.edu/DeepRefiner/	http...watson.cse.eng.auburn.edu.DeepRefiner	http...watson.cse.eng.auburn.edu.DeepRefiner
https://perceptron.lums.edu.pk	https://perceptron.lums.edu.pk	https...perceptron.lums.edu.pk	https...perceptron.lums.edu.pk
https://predictprotein.org	https://predictprotein.org	https...predictprotein.org	https...predictprotein.org
http://proteovision.chemistry.gatech.edu/	http://proteovision.chemistry.gatech.edu/	http...proteovision.chemistry.gatech.edu	http...proteovision.chemistry.gatech.edu
http://health.tsinghua.edu.cn/openannotate/	http://health.tsinghua.edu.cn/openannotate/	http...health.tsinghua.edu.cn.openannotate	http...health.tsinghua.edu.cn.openannotate
http://p450.biodesign.ac.cn/	http://p450.biodesign.ac.cn/	http...p450.biodesign.ac.cn	http...p450.biodesign.ac.cn
https://www.flyrnai.org/tools/single_cell/web/	https://www.flyrnai.org/tools/single_cell/web/	https...www.flyrnai.org.tools.single_cell.web	https...www.flyrnai.org.tools.single_cell.web
http://pharmsd.computpharm.org	http://pharmsd.computpharm.org	http...pharmsd.computpharm.org	http...pharmsd.computpharm.org
https://cutt.ly/dgp3QTR	https://cutt.ly/dgp3QTR	https...cutt.ly.dgp3QTR	https...cutt.ly.dgp3QTR
www.UC-CaRE.uk	http://www.UC-CaRE.uk	http...www.UC-CaRE.uk	www.UC-CaRE.uk
http://edgar3.computational.bio	http://edgar3.computational.bio	http...edgar3.computational.bio	http...edgar3.computational.bio
https://dochap.bgu.ac.il/	https://dochap.bgu.ac.il/	https...dochap.bgu.ac.il	https...dochap.bgu.ac.il
http://119.45.144.26:8080/PDBP-Fusion/	http://119.45.144.26:8080/PDBP-Fusion/	http...119.45.144.26.8080.PDBP-Fusion	http...119.45.144.26.8080.PDBP-Fusion
